,Unnamed: 0,평점,날짜,제목,내용
1572,1573,5,21.05.08.,좋다그래서,주문해봤어요닥터지 피부에 잘 맞길
1573,1574,5,21.04.20.,최고예요,저렴한 가격에 잘 구매한것같습니다
1574,1575,4,20.12.25.,백탁이 없어 항상 쓰는 제품이에요,백탁이 없어 항상 쓰는 제품이에요
1575,1576,5,21.04.25.,흡수좋고 번들거리지않아 좋아요,흡수좋고 번들거리지않아 좋아요
1576,1577,5,20.12.30.,자극적이지 않고 발림성도 좋아요,자극적이지 않고 발림성도 좋아요
1577,1578,5,21.04.22.,늘 쓰던건데 생각 보다 비싸네요,늘 쓰던건데 생각 보다 비싸네요
1578,1579,5,21.05.05.,조아서대구매,유총기한길고조라여 다시살새여
1579,1580,5,21.05.06.,몇번사용해보니 좋은제품같아요,몇번사용해보니 좋은제품같아요
1580,1581,5,피엠제이.,쓰던 제품이예요 좋습니다 ㅎㅎ,쓰던 제품이예요 좋습니다 ㅎㅎ
1581,1582,5,21.01.09.,몇년째 이것만 쓰고 있어요ㅎㅎ,몇년째 이것만 쓰고 있어요ㅎㅎ
1582,1583,4,21.01.03.,순하고 피부자극없어서 좋아요,순하고 피부자극없어서 좋아요
1583,1584,5,21.04.28.,명성 답게 좋네요 잘쓰겠습니다,명성 답게 좋네요 잘쓰겠습니다
1584,1585,5,21.05.09.,촉촉하고 자극없이 쓰기 좋아요,촉촉하고 자극없이 쓰기 좋아요
1585,1586,5,21.05.04.,유통기한도 길고 배송도 빨라요,유통기한도 길고 배송도 빨라요
1586,1587,5,21.05.20.,상품평이 좋아서 구매했는데 좋아서 두번째 구매했어요 바,상품평이 좋아서 구매했는데 좋아서 두번째 구매했어요 바르기도 편하고 좋아요
1587,1588,5,21.01.13.,왜 유명한지 알겠어요 좋아요,왜 유명한지 알겠어요 좋아요
1588,1589,4,21.05.03.,배송빠르고 순한것 같습니다,배송빠르고 순한것 같습니다
1589,1590,5,21.05.09.,항상 믿고 쓰는 닥터지 선크림,항상 믿고 쓰는 닥터지 선크림
1590,1591,5,21.05.10.,배송 빠르고 물품도 좋ㅇㅏ요 ㅎㅎ,배송 빠르고 물품도 좋ㅇㅏ요 ㅎㅎ
1591,1592,5,21.01.03.,순하고 백탁 별로 없어서좋다,순하고 백탁 별로 없어서좋다
1592,1593,5,21.05.01.,항상 믿고 사용하고 있습니다,항상 믿고 사용하고 있습니다
1593,1594,5,21.05.06.,좋아요,순하다니까 한번 써보려구용
1594,1595,4,21.05.01.,애용하고있는 썬크림 있어요,애용하고있는 썬크림 있어요
1595,1596,5,21.04.09.,괜찮아요 끈적임이 없어ㅇ요,괜찮아요 끈적임이 없어ㅇ요
1596,1597,5,20.12.24.,좋은품질제품 또 구매할께요,좋은품질제품 또 구매할께요
1597,1598,5,피엠제이.,너무 만족하며 쓰고있습니다,너무 만족하며 쓰고있습니다
1598,1599,5,21.04.17.,재구매 합니다 너무 좋아요,재구매 합니다 너무 좋아요
1599,1600,5,21.04.14.,발림성도 좋고 맘에 들어요,발림성도 좋고 맘에 들어요
1600,1601,5,21.04.27.,너무 산뜻하고 조아요 ㅜㅜ,너무 산뜻하고 조아요 ㅜㅜ
1601,1602,5,21.05.08.,잘받아서 잘사용중 좋아요,잘받아서 잘사용중 좋아요
1602,1603,5,21.05.05.,매번 구매하는 제품입니다,매번 구매하는 제품입니다
1603,1604,5,21.04.27.,아직안썼는데좋을거같아요,아직안썼는데좋을거같아요
1604,1605,5,21.05.01.,좋은가격에 잘 구입합니다,좋은가격에 잘 구입합니다
1605,1606,5,21.04.18.,처음 써보는데 괜찮아요,처음 써보는데 괜찮아요
1606,1607,5,21.05.06.,아주 좋아요 최고합니다,아주 좋아요 최고합니다
1607,1608,5,21.05.08.,계속 쓰고 있는데 좋네요,계속 쓰고 있는데 좋네요
1608,1609,5,20.12.25.,두번째 구매입니다 중간에 다른 브랜드로 갈아탔었는데 시간만 지나면 얼굴에 기름이 너무 많아져서 다시 닥터지로 돌아왔어요 아마 계속 이 제품 쓸 거 같아요,두번째 구매입니다 중간에 다른 브랜드로 갈아탔었는데 시간만 지나면 얼굴에 기름이 너무 많아져서 다시 닥터지로 돌아왔어요 아마 계속 이 제품 쓸 거 같아요
1609,1610,5,21.01.07.,사은품도 있어서 좋네유,사은품도 있어서 좋네유
1610,1611,5,21.04.21.,항상 쓰던거예요 좋아요,항상 쓰던거예요 좋아요
1611,1612,5,피엠제이.,잘쓰고잇습니다 조하요,잘쓰고잇습니다 조하요
1612,1613,5,21.04.27.,굿굿 빠른배송 좋아요,굿굿 빠른배송 좋아요
1613,1614,5,피엠제이.,잘받았습니다 빠르네요,잘받았습니다 빠르네요
1614,1615,5,21.01.06.,무기자차라서ㅠ좋아요,무기자차라서ㅠ좋아요
1615,1616,5,21.05.04.,이걸로정착하려합니다,이걸로정착하려합니다
1616,1617,5,21.05.06.,감사합니다 또 살게요,감사합니다 또 살게요
1617,1618,5,21.04.29.,완전 저렴하게 잘어요,완전 저렴하게 잘어요
1618,1619,5,21.05.09.,신랑이쓰는데좋으네요,신랑이쓰는데좋으네요
1619,1620,5,21.04.30.,썬크림 잘 도착했어요,썬크림 잘 도착했어요
1620,1621,5,21.05.07.,재구매합니다 좋아요,재구매합니다 좋아요
1621,1622,5,21.04.24.,감사합니다 잘쓸게요,감사합니다 잘쓸게요
1622,1623,4,21.05.07.,좋아요,아직 쓰기전이라서
1623,1624,5,21.05.09.,배송빨라요,배송빠르고좋아요
1624,1625,5,21.05.06.,닥터지 순하고좋아요,닥터지 순하고좋아요
1625,1626,5,21.04.30.,생각보다 좋습니다,생각보다 좋습니다
1626,1627,5,21.05.05.,믿고 쓰는 선크림,믿고 쓰는 선크림
1627,1628,4,21.01.08.,백탁없고 좋아용,백탁없고 좋아용
1628,1629,5,21.05.05.,산뜻하고 좋아요,산뜻하고 좋아요
1629,1630,4,21.05.07.,좋아요 배송빨라요,좋아요배송빨라요
1630,1631,5,21.01.11.,최고의 선크림확실함단 겨울에 쓰기엔 유분감이 아쉽,최고의 선크림확실함단 겨울에 쓰기엔 유분감이 아쉽
1631,1632,5,20.12.24.,그린 썬크림을 종류별로 사용중입니다 트러블없이 사용해서 매우 만족합니다,그린 썬크림을 종류별로 사용중입니다 트러블없이 사용해서 매우 만족합니다
1632,1633,5,21.04.27.,최고예요,부드럽게발리고백탁없고좋아요가렵지도않아요
1633,1634,5,20.12.24.,늘 쓰는 제품 할인해서 잘 샀어요온가족이 쓰는거라 좋아요,늘 쓰는 제품 할인해서 잘 샀어요온가족이 쓰는거라 좋아요
1634,1635,5,21.04.22.,최고예요,쭉쓰던거라 저렴히잘산거 같아요 ㅋㅋㅋ 잘쓰겟어요
1635,1636,5,20.12.03.,원래 쓰던 선크림이 너무 건조해서 이리저리 검색한 끝에 닥터지 그린 주문해봤는데 발림성 아주 좋고 백탁현상도 심하지 않고 촉촉한게 아주 좋았습니다,원래 쓰던 선크림이 너무 건조해서 이리저리 검색한 끝에 닥터지 그린 주문해봤는데 발림성 아주 좋고 백탁현상도 심하지 않고 촉촉한게 아주 좋았습니다
1636,1637,5,21.01.13.,순하고 적당히 촉촉하고 암튼 선크림은 이것만 써요,순하고 적당히 촉촉하고 암튼 선크림은 이것만 써요
1637,1638,5,21.05.06.,눈이 맵지않습니다 백탁심하지않아 좋아요,눈이 맵지않습니다 백탁심하지않아 좋아요
1638,1639,5,21.04.16.,선크림만 바르면 얼굴 붉어지고 열나고 뾰로지 나는 수부지인데요  요건 후기가 좋아서 구매했는데 유기자차인데도 불구하고 얇게 발리고 좋아요 순함니다,선크림만 바르면 얼굴 붉어지고 열나고 뾰로지 나는 수부지인데요  요건 후기가 좋아서 구매했는데 유기자차인데도 불구하고 얇게 발리고 좋아요 순함니다
1639,1640,5,21.05.16.,배송도빠르고 좋네요 ㅋㅋㅋ,배송도빠르고 좋네요 ㅋㅋㅋ
1640,1641,5,21.04.20.,최고예요,가격만족배송만족제품만족
1641,1642,5,17.06.18.,강추 강추 많은 선크림을 써봤지만 카햐 정말 끈적이지 않고 번들거림이 없는 인생선크림을 찾았어요  복합성이라 뺨은 건조 이마나 코는 기름기가 돌지만 닥터지 그린 마일드,강추 강추 많은 선크림을 써봤지만 카햐 정말 끈적이지 않고 번들거림이 없는 인생선크림을 찾았어요  복합성이라 뺨은 건조 이마나 코는 기름기가 돌지만 닥터지 그린 마일드 업 선크림은 제 고민을해결 기분좋게 바르고 외출합니다 많이 파세요
1642,1643,5,21.04.26.,늘쓰는제품 입니다,매일매일 잘쓰고있고요 싸게 잘샀어요 
1643,1644,5,21.01.04.,동생도만족 저도만족해요,동생도만족 저도만족해요
1644,1645,4,20.12.24.,백탁도 조금있고 바르고나면 금새 건조해져서 약간 불편합니다 기초를 촉촉하게하고 바르면 그나마 낫습니다 썬크림 눈따가움은 없는거 같아요,백탁도 조금있고 바르고나면 금새 건조해져서 약간 불편합니다 기초를 촉촉하게하고 바르면 그나마 낫습니다 썬크림 눈따가움은 없는거 같아요
1645,1646,5,21.05.26.,좋습니다 좋습니다우아,좋습니다 좋습니다우아
1646,1647,4,21.04.05.,계속 사용하던 제품입니다 작년에 사용한 제품과 차이가 있다고 느꼈어요 제조사가 변경되었더군요 조금 더 오일리해진 것 같아요 잘 발려요,계속 사용하던 제품입니다 작년에 사용한 제품과 차이가 있다고 느꼈어요 제조사가 변경되었더군요 조금 더 오일리해진 것 같아요 잘 발려요
1647,1648,5,20.12.09.,항상 믿고 쓰던 제품입니다크림처럼 잘 펴발려서 너무 좋아요수분 관리 잘 해주고 바르니 좋네요,항상 믿고 쓰던 제품입니다크림처럼 잘 펴발려서 너무 좋아요수분 관리 잘 해주고 바르니 좋네요
1648,1649,5,20.09.08.,사용기한 넉넉하고요 샘플 써보고 바로 닥터지 주문해봤어요 지성용에게 알맞아요 기름도 안뜨고 보송보송해요좋네요,사용기한 넉넉하고요 샘플 써보고 바로 닥터지 주문해봤어요지성용에게 알맞아요 기름도 안뜨고 보송보송해요좋네요
1649,1650,5,20.12.14.,리뉴얼 되기 전에 사용할때 만족해서 재구매 했어요아직 써 보진 않아서 어떤지는 모르겠고요,리뉴얼 되기 전에 사용할때 만족해서 재구매 했어요아직 써 보진 않아서 어떤지는 모르겠고요
1650,1651,5,21.05.08.,배송 빠르고 무난한거같아요 순한편 ㅎㅎ,배송 빠르고 무난한거같아요 순한편 ㅎㅎ
1651,1652,5,21.04.20.,최고예요,좋아요 ㅎㅎㅎ잘 발리고 좋습니다 용량은 작은거같아요
1652,1653,5,21.04.22.,최고예요,무기자차 선크림이 백탁현상이 있다고 했는데그런거 못 느끼겠고 너무 잘 맞아요ㅎㅎ뽀송뽀송하구요 추천해요
1653,1654,5,20.12.17.,아직 써보진않았는데 샘플이랑 손소독제까지 챙겨주셔서 기분좋네요 샘플두 고민했던 제품이와서 더 좋아요 ,아직 써보진않았는데 샘플이랑 손소독제까지 챙겨주셔서 기분좋네요 샘플두 고민했던 제품이와서 더 좋아요 
1654,1655,4,21.04.09.,아직써보진않았지만 후기글도좋고 배송도깔끔하게잘오고ㅎ 막족합니다 잘쓸께요,아직써보진않았지만 후기글도좋고 배송도깔끔하게잘오고ㅎ 막족합니다 잘쓸께요
1655,1656,5,20.12.27.,엄청 묽은데 바르고 나면 촉촉하진 않아요 유분기가 없어서 그런가 근데 색은 예쁘고 미백 효과가 있네오 좋아요,엄청 묽은데 바르고 나면 촉촉하진 않아요 유분기가 없어서 그런가 근데 색은 예쁘고 미백 효과가 있네오 좋아요
1656,1657,5,21.04.09.,좋아요,테스트로 발라보니 발림은 좋네요 여드름 피부에 어떨지 써보고 다시 올릴께요
1657,1658,4,21.04.12.,백탁현상이 조금 있다해서 감안하고 샀는데 딱히 잘 못느꼈어요 가볍고 촉촉해서 자주 사용할 것 같습니다,백탁현상이 조금 있다해서 감안하고 샀는데 딱히 잘 못느꼈어요 가볍고 촉촉해서 자주 사용할 것 같습니다
1658,1659,3,21.04.05.,계속 쓰고잇는데 리뉴얼된건지 뭔가 발림성이 뻑뻑해졌네요 전에는 촉촉했는데 정착템이었는데 좀 고민해봐야겠어요,계속 쓰고잇는데 리뉴얼된건지 뭔가 발림성이 뻑뻑해졌네요 전에는 촉촉했는데 정착템이었는데 좀 고민해봐야겠어요
1659,1660,5,21.05.08.,배송 빠르고 맛나요 ㅎㅎ,배송 빠르고 맛나요 ㅎㅎ
1660,1661,5,21.04.23.,아직 써보지는 않고 받자마자 리뷰씁니다 뭘 많이 주셨네요 자극없다는 평보고 구매했으니 기대합니다,아직 써보지는 않고 받자마자 리뷰씁니다 뭘 많이 주셨네요 자극없다는 평보고 구매했으니 기대합니다
1661,1662,5,20.12.12.,기초유목민 관두게해준 제품 올영세일보다도 저렴하게 샀네요 좋아용,기초유목민 관두게해준 제품 올영세일보다도 저렴하게 샀네요 좋아용
1662,1663,5,21.04.14.,순해서 아이용으로,아이를 위해서 구입했어요다른썬크림은 간지러워 하던데 이건 괜찮아요
1663,1664,5,21.04.15.,좋아요,완전 좋아요 발림성은 촉촉하고 마무리는 보송 그렇다고 건조하진 않음
1664,1665,5,21.04.08.,주르륵 흘러서 뚜껑열면 자칫 넘치지만 발림성 좋고 순해서 잘씁니다,주르륵 흘러서 뚜껑열면 자칫 넘치지만 발림성 좋고 순해서 잘씁니다
1665,1666,5,20.12.11.,적당히 백탁있어서 좋아요 얼굴이 하얘보이거든오 자극도 업ㄹ어염,적당히 백탁있어서 좋아요 얼굴이 하얘보이거든오 자극도 업ㄹ어염
1666,1667,5,21.04.29.,역시 닥터지꺼 좋네요ㅎㅎㅎ,역시 닥터지꺼 좋네요ㅎㅎㅎ
1667,1668,5,21.04.06.,순하고 눈 시림도 별로 없었어여 근데 톤업용은 아니이 참고하셔요,순하고 눈 시림도 별로 없었어여 근데 톤업용은 아니이 참고하셔요
1668,1669,5,21.05.06.,잘받았습니다 감사합니다,잘받았습니다 감사합니다
1669,1670,5,21.04.08.,계속 잘쓰고 있는 제품이에요 보송하게 마무리되고 순하고 최고,계속 잘쓰고 있는 제품이에요 보송하게 마무리되고 순하고 최고
1670,1671,4,21.04.05.,좋아요,총알 배송에 놀랐어요 싼가격에 두개 살 수 있어서 넘 좋아요
1671,1672,5,21.04.14.,배송 빠르고 비닐없는 친환경 포장에 제품은 쓰던거라 좋아요,배송 빠르고 비닐없는 친환경 포장에 제품은 쓰던거라 좋아요
1672,1673,5,21.03.13.,살짝 건조한편인데 순하고 발림성도 좋아서 맘에 듭니당 굿굿,살짝 건조한편인데 순하고 발림성도 좋아서 맘에 듭니당 굿굿
1673,1674,5,20.12.28.,배송 속도 빠르고 선크림 주문했는데 샘플이 많이 왔어요낮에 선크림 바르는 습관을 들이려고 합니다 잘 사용할게요,배송 속도 빠르고 선크림 주문했는데 샘플이 많이 왔어요낮에 선크림 바르는 습관을 들이려고 합니다 잘 사용할게요
1674,1675,5,21.04.12.,배송빠르고 사은품까지 감사합니다 다시또구매할게요 수고하세요,배송빠르고 사은품까지 감사합니다 다시또구매할게요 수고하세요
1675,1676,5,20.11.24.,원래쓰던거라 구매했는데 저렴하게 잘 사서 좋아요 잘쓸께요,원래쓰던거라 구매했는데 저렴하게 잘 사서 좋아요 잘쓸께요
1676,1677,4,20.12.21.,수부지 피부에 유명해서 써봤는데 순하고 괜찮은 것 같아요,수부지 피부에 유명해서 써봤는데 순하고 괜찮은 것 같아요
1677,1678,5,21.04.05.,다른 거 써도 결국   닥터지 앞으로도 잘 쓰겠습니다,다른 거 써도 결국   닥터지 앞으로도 잘 쓰겠습니다
1678,1679,5,21.04.17.,저희 온 가족 사용하고 있어요백탁도 거의 없고 촉촉하네요,저희 온 가족 사용하고 있어요백탁도 거의 없고 촉촉하네요
1679,1680,5,21.04.25.,선크림 드디어 정착했어요 ㅎㅎ 지성인데도 안뜨고 좋아요,선크림 드디어 정착했어요 ㅎㅎ지성인데도 안뜨고 좋아요
